"usuario","genero","edad","indice_fidelidad"
"2b2ad1b0e4f04dfc4dc38393015e5776","Masculino",67,0.91
"93d8606f92eedd08569dd738f8c2dbb0","Femenino",74,0.91
"e844e233cf60baf033265c342d3e284f","Masculino",72,0.91
"846fea616d1a38c8556deb22325262e7","S/D",80,0.91
"1f5868d090d1317e7786ee0ebbdf7377","Femenino",82,0.91
"488cdfe71c8272f97c9ead201cf907eb","S/D",72,0.91
"0caf0aaf9ba0a6d0674a6b487e984d32","Masculino",66,0.91
"957ae9b0e7558b5d93eac0efa4773737","Masculino",81,0.91
"e6e5b8b8301c259db589f0c51f10e397","Masculino",57,0.9
"2a692379c59e2432ebad9a8ed4ed134e","Femenino",73,0.9
"d363c0ef47a97651977b4d39295c4c4e","Masculino",56,0.9
"ad2fb5c47942123f5eef5c3edca3e82c","Masculino",84,0.9
"247a2727b286d3b12d28e0a2b7812644","Femenino",60,0.9
"641d9620deb1ae24c5603caf3c2ba442","Masculino",51,0.9
"92ca4269b4f2a078a4e93a29909e1c6a","S/D",42,0.9
"92a01c858d67691415810cad55873650","S/D",50,0.9
"56e694194952c467c001329a926b1b62","Femenino",80,0.9
"c05b356dfa5e189f488d87df8df3ac0a","Femenino",65,0.9
"0f54ede97e09d1e4bedf4001cafc71e1","Masculino",70,0.9
"e88d8cb8ca491fe1bf915363459837c7","Masculino",60,0.9
"75672d2b3de565a5c8977e255e7a1171","Masculino",50,0.9
"c105ba041ac12dcd8c57f8b73799ba83","S/D",47,0.9
"f95474b4e1d571f03be662df119c9940","Masculino",47,0.9
"8e06bbd26eb355b25eb1baee40a51f93","Masculino",58,0.9
"61baeb9860b7be7d7689156424ea8baf","Masculino",50,0.9
"95e1c4c9bdbe4845adcf91cf58e211df","Masculino",65,0.9
"ba56116d214e91b072a937837762e2ce","Masculino",46,0.9
"19a0e58a2bd85ec56046fc9e8ed78e47","Masculino",58,0.9
"a648933b73edf0db9671dc9349fcffb9","Masculino",37,0.78
"6ae13c29a1b2b45b272365fbf5c493f1","Masculino",66,0.9
"b702a991239aa134c7ecdb302268ec6a","Masculino",71,0.9
"bcaf34974a00361d855d482c525c68f5","Masculino",28,0.9
"ff447f8241c7b6380d4a50bec27e06e4","Masculino",123,0.9
"0e24bdca4b6c1be802f40255b1924287","Femenino",70,0.9
"9f55669afb371cd0545c2943fc566e74","S/D",58,0.9
"10ffce14ef52f1bfea9a537153c9baea","Masculino",48,0.9
"71ecda77ddb5658399b3e745dad2e6f3","Femenino",60,0.9
"9ddacdf5445b5123314807e1944809bf","Masculino",61,0.75
"26314f32331d39ab7f635b2036b059a2","Masculino",72,0.9
"9ad3cd1f73923d8492a7a68fc6aad091","Masculino",79,0.9
"946b1520d618861b2dd13537abaf9886","Masculino",27,0.34
"d61117aa39102bb8d8bbada1b5559d25","Masculino",86,0.89
"2e6f8ac3d16c7996d9c852d31c12d2ba","Masculino",52,0.89
"0157d770281a848632047e8601d86554","Masculino",82,0.74
"c81bdd4b6ac7d95a5718463372b89d62","Femenino",63,0.89
"02defbcb5d383c82c3ef2a4b26b179fc","S/D",64,0.89
"94976b69c77c482430afade90903817f","S/D",68,0.89
"c672b7a37f4cce4a18189dde8eb9254d","Femenino",55,0.89
"bb6d21aab6bc70099a7a1ad8330ef2ee","Femenino",71,0.89
"2462d5ba28fe1d78307330ff2b0eadbd","Masculino",69,0.89
"bcfe8bd2828743a6e976f4adc8321d76","Masculino",60,0.29
"c77c37f54aa5d3d08817c03928cff009","Masculino",53,0.74
"522d666be3521eef230c590ffdc70608","Femenino",65,0.88
"d178fd7e4250c4487767e7dc81b205b0","S/D",62,0.88
"9736bef4dbe9e629ef050eac3c41ada2","Femenino",79,0.88
"86e0032ef778d95f20147b393b2fece0","Femenino",70,0.89
"bd6caaa0d5c6b000aefd23830952fa7d","Masculino",74,0.89
"a2fe9299e41f903ee49c60bf3b2b735c","Masculino",42,0.87
"64a95385cda4c5049845ac457cefb0b6","S/D",74,0.89
"9e3e619ad9f2b3749fe8e7143f064de6","Femenino",70,0.87
"6f3ab47b127a4b6145a45b59ac330f63","Femenino",77,0.87
"5b4b45842ad9ccd024648a6a7e69fdc5","Masculino",52,0.87
"0dae6240dd35bdad1f00cbb4b68bc0b3","Masculino",59,0.87
"08bbf9a322b93635dd1ddca7b5f1b1af","Femenino",40,0.63
"244128ac05769733e6423ae7468da452","Masculino",66,0.87
"1ec25596fe2688a761e0c450b8d491dc","Masculino",41,0.74
"f3a53cfb817e79d0a61a34aaf0f73a55","Femenino",52,0.21
"47811aa943999c1e42528c3fb96707b3","Masculino",77,0.45
"7e5aeb3a5b421d1aba005fb742e388ef","Masculino",27,0.56
"e968c5b4be1c0693de85eb48577b61c2","Femenino",49,0.55
"a5f65fcb7b3deb08f338ac37eb189392","Masculino",56,0.86
"2a4057e1d3c18a0d9307210c2ff5f0e6","S/D",63,0.85
"1b0a82ccc0f2da79fb2984c1ec0b30c0","Masculino",42,0.85
"f2ccb3cfcfd3d2b02d8a2a1e8627912f","Femenino",93,0.14
"3c7b22e47a8b010cb8b83417b4739c74","Masculino",62,0.88
"8bad1df29f181c3a899b5c440d851321","S/D",-7981,0.62
"6e60f805ed5c39c94fcd3cb4908c0f95","S/D",48,0.53
"763b3a9ef240d31c2c80df8b8b4087c4","Masculino",52,0.88
"9e100c5e92d6c9bf8ba3bbbee7a3576c","Masculino",55,0.12
"a34836838bec2c5aec3c07335772eae6","Masculino",72,0.12
"88ccd00f44dae230365e4fb0ae8c770d","Femenino",48,0.88
"82c57c9271f4c503cff1b9716f14a381","Femenino",50,0.52
"eaa5d748fbdb64d1bc3441990b7de7d5","Femenino",50,0.61
"503e789b83c19b8197b7db08329295e4","Masculino",65,0.87
"47710fd20a2e3e65b5b3936460edce5c","Femenino",62,0.87
"188ff6a5cbd98cc7ad255848feaef93b","Femenino",51,0.6
"7bca567cbf2a0662f3ac0e8004ae5141","Masculino",58,0.87
"689f774d3f1784004409407d1b8ba266","Masculino",63,0.91
"e21add1eb9de23978cf98fdc2fe3931c","S/D",77,0.91
"975f9d91d9e13247c021ca5858492fe8","Masculino",66,0.91
"a71820fb6edd1f1424e9a45e8b3d9a16","Masculino",57,0.91
"b4a16345ac73d40ad598c080c1aabd67","Femenino",57,0.91
"42a5968db0ee7fcaed047271e495fa83","S/D",69,0.9
"baccaaa540dc3295e59b4631024bd5a3","Femenino",48,0.9
"351b137cead8afe9bb4dda564c1a7a3a","S/D",69,0.47
"66738577fa8f2392a164c4e373328141","Femenino",73,0.85
"8a882d7f499b1a2e86fd7abb0e287a19","Masculino",85,0.77
"2ddb43c3067d51afc1e9464733639ddc","Femenino",60,0.43
"d0d09c028fdc57dda8916f0278b9750d","S/D",39,0.58
"d59569ca252f7242d2bd22b0fbb9a5d0","Masculino",65,0.71
"4a606148d4ef6c471ab38b73e25864ab","Masculino",54,0.42
"f76f80f0937120a8f92a29ed53cb4f49","Masculino",65,0.42
"dfbbe77bc1ac0a923424337cf56f6d8c","Masculino",51,0.75
"3f99fd6c457157be81014e53a4e331de","Masculino",73,0.35
"082e9160c95715f5792f837a7fc92266","S/D",73,0.14
"b342382fb7d1e494b98d54c9164b4931","S/D",34,0.13
"dbda0bd1e4eae05394a3e024bb63397f","Masculino",25,0.11
"713add54e1e8a735edc8ab048641bfca","Masculino",31,0.74
"72db4737e612808d10360f16b91494ab","Masculino",67,0.72
"9d39c094ce0f53c749c825f96480fcb9","Masculino",47,0.54
"cbd0ff588cd76d411438074d48f84044","Femenino",71,0.33
"5b709906e9065c894596dee8733dbdae","S/D",45,0.91
"a5251fc9e00b37cad46341b7ee80e4f9","S/D",51,0.91
"9fe89cdb09844b9ba260493824009e0f","Masculino",63,0.76
"2eb1d8ed219ed6f57c49a2c133b6acaf","Masculino",32,0.91
"74a539bf3e6013f2b40c0f1f74fa0c18","Masculino",80,0.76
"13bf5d4cb21da5177fb4562220bec82c","Masculino",77,0.91
"42ecab40b61dc15cd2835d19bd254482","S/D",76,0.91
"9cf1fa61c932d84e340aa1ef054b78c5","Femenino",57,0.91
"2df63abc2974a829d2dc912f141b9d9e","Femenino",43,0.91
"c3cd9f3b00d6fed066df10298af06e42","Femenino",39,0.91
"83fca797ae4f554394ca8888afcd70c1","Femenino",74,0.91
"108d949a1c80008667180ca6a37602c0","Femenino",58,0.91
"da24c5f7275299f97bc4d7472087725f","Masculino",54,0.76
"3c92af7ce9ce394dcce24d426cbf8bb4","Masculino",66,0.62
"d67f1a5dd0dc313de4f443bdc6da5a72","Femenino",70,0.9
"f41c4702f0c9c28d83a297882eacae25","Femenino",38,0.61
"f817722cf734c9247b00ea9abcea51d7","Masculino",57,0.9
"d85016f2977c22f062a4a1ea97f4ba4a","Femenino",42,0.9
"7f8762df8e2ecb110764999526c0bc7a","Masculino",36,0.9
"081aca5ab7966a7c9754bf104b37994d","Masculino",56,0.9
"cd19082883ca2619063d80f808ff39e6","Femenino",55,0.76
"e54f933615af11f98fb7f7ef7d720d25","Masculino",43,0.67
"b9ada98b56daa36e26bb59b794eb4dec","Masculino",34,0.9
"d3c4bf405d792b3fc8bcf5f29396e041","Masculino",49,0.9
"969850cee5cc72a378353ba5c55735ad","Masculino",44,0.9
"fdec4f5f59c1bb647b6bb6cb8a11aa07","S/D",76,0.9
"4b09e7e8f9d8883877c6d5b03f93bde0","S/D",51,0.9
"6ce983f14ab11e5623ce0d3bdd344823","Masculino",26,0.05
"feee280559f5cb0a06c7891efecbd834","Femenino",45,0.9
"689af00cfe7c8fd6a9a6392c38a994ed","Masculino",50,0.9
"51ff9d204f01d00ec87f226711469fa6","Masculino",58,0.8
"6332a1b06c8712e78bb9e4304249e405","Masculino",30,0.79
"6d450ecdd983df3c7fc6d8bcdb9a8024","S/D",41,0.91
"6b77a6a44bfb3a74a841e19469c0037c","Masculino",60,0.91
"b64363878c71fd89e542f4729fa356cd","Masculino",80,0.91
"2bb009f5ad64c1d6a2745e785169ee12","Masculino",74,0.91
"c99db24170ab88d8c6b03159214442fd","S/D",72,0.79
"921c2285e8e3287be77f10f325c1ff8d","Masculino",39,0.88
"3638627554e356c60b5ca8d8edbb6d54","Masculino",37,0.75
"3a84453df4a1fbecd3cabba945d2d853","Masculino",73,0.79
"b830ff0a798b1cda62047baaa07e304a","Masculino",76,0.91
"f45deed72cb1a7edaaa870eed5af1210","S/D",-7981,0.23
"a0a277eba8189c448f06f20a791299e6","S/D",85,0.91
"0c99b6bdaa5ed547a9ff315058b84a64","Masculino",72,0.91
"2d6b53aa24f5ffaaadc007d89453795b","Femenino",57,0.91
"85afb54efe984da57605b8045af0d56e","Masculino",64,0.91
"7f5b35b0fa7636aa7b566fdf4232fb7d","Femenino",76,0.91
"f753dfb432fb172d881e43e0dea2c7c3","Masculino",46,0.91
"7a363e86346daaf52ccda451a97cab54","Femenino",67,0.91
"b4ed54a4820fae250eda0fe296aab9f4","Masculino",32,0.79
"53e26371e936590273706789ec4309a5","Masculino",65,0.91
"800d7710c423425959f596e751faa0dc","Masculino",68,0.75
"c432e935c33beccfce9de0523cb0a056","S/D",53,0.91
"891e7530a57c27f8d93e84cb7d6e5652","S/D",35,0.87
"317cac488ffaee126bf4e38f9ef86721","Masculino",74,0.91
"1fb9d65cbfde6ae0b037e9260601fdac","Femenino",70,0.91
"7d30f75da0b2dba5c16214d0fdb27f30","S/D",70,0.91
"e4f3e59a0fb64b698b502d8a73e3b76c","Femenino",74,0.91
"81e2d26ea39c2a61d65ada475c766efc","Masculino",11,0.91
"9222c4cdd1b481b1e8b69a8c46f27efa","Femenino",64,0.91
"41f18fb248c8c37f81d12fe3a07e0da8","Masculino",71,0.91
"e2ae88e0fa30da5226420ccf636acdc2","Masculino",65,0.91
"446a31218990e152423fc80f8751a20e","Femenino",45,0.91
"9e878f5fdc0daa4e7166cb3dc3374ed9","Masculino",58,0.91
"7cd93988e10daebd5deb4efd7b7c1e85","Masculino",60,0.91
"9fcb725896e09dad35c399f44cafc96f","S/D",79,0.91
"d939d16fe0713a82eb459b3a6386b0b1","Masculino",55,0.91
"4e2a9d6e27c6131fc269867a9e157465","Masculino",57,0.91
"9afee16f944a5e430b36e36fd4c7f23e","Femenino",61,0.91
"08cb3047df309baa980bed648a91784c","Masculino",53,0.9
"bdc03d35f6182d650c78938a66aca6ba","S/D",44,0.9
"d9cc8e645bde68cc3da94dd3cbe6520e","Masculino",28,0.9
"083a2cfba6801b1875d06a5e01b91a46","Masculino",46,0.9
"d5b4500b621a9bbb6ceab85bd27a87e5","S/D",63,0.9
"d6e31fcc1453c0eab8fd22c33fc3fd6f","Masculino",38,0.9
"46a03003ff8a0b774eb36c1596c3d123","Masculino",35,0.9
"a90925533105f2d3db3d899589751af0","Masculino",55,0.9
"04d490d592391dc476a3aef6eefb3f2a","Masculino",34,0.9
"95eb3997d538f2f3f75c444c69793e26","Masculino",65,0.64
"2970d00fbdd991f86e9a3752a962f592","Femenino",52,0.9
"6d32da97e4d610c1b75045466466e405","Femenino",43,0.9
"3e52569b241d9f8f6745e79dfe698c24","Masculino",41,0.9
"03083fa562a6cf5c3e94a1746993c824","S/D",32,0.9
"b037c30553b469ec4b442eb535c907f9","Femenino",59,0.9
"8b17808ad2909d81267ad4f8ff7c6a01","Masculino",39,0.9
"e0f0306bd0fbe5eb541267b030cefa19","Masculino",52,0.86
"6c4d76bf8bcd0f05f1cfe72f1790a910","Femenino",59,0.9
"7fe2553e44ed9680b292c0d395f0447a","Masculino",37,0.9
"2c5cb0400dd176dad45a31076128ef67","Masculino",47,0.9
"47fdee9ed29308cf3e6d73316048a8ff","Femenino",47,0.9
"b4db44dfe53ceffa1fd2999d22dc9d4c","Masculino",34,0.9
"18eb6df3cd3eafb7c8be651a018d7d52","S/D",69,0.9
"eacae5d9b9361d3d10185bb59dea2b56","Femenino",61,0.9
"5ca3500b6bcb70c2dc0a2fbcd62b9d66","Masculino",51,0.9
"c04a6b7811df7b411f3733662ea3342a","Masculino",60,0.9
"82ed2225b06062ef2cf53c12dac00514","Masculino",37,0.9
"bf295692c31d163fbb015ac51de0826c","Masculino",60,0.9
"1b81846b2001c2a1d2b800b379cd31ee","Femenino",97,0.75
"a6d80e4d148eeca8e4468a7db6060b7f","Masculino",70,0.89
"307d52a150d6320a407359f3f962b7e0","Masculino",77,0.74
"120b770232c19a2653fb6e7f3f1e979c","Masculino",71,0.89
"e27a5a3a2fc5c2cea0913e4a248f4b7e","Masculino",75,0.31
"d347a6e34c1db4675e94c9e1275b3915","Masculino",56,0.74
"e8623e6620783498f72c56809dbfef7d","Masculino",58,0.31
"793067bd4268705b2ec67adbf08b3a3d","Masculino",52,0.89
"0771decebdcfae229282ecaf73d4049a","S/D",39,0.31
"649ac28d3a24c87188d47daeac06cbe0","Masculino",63,0.89
"c5d9c4023c157bbd4c3afb86aef38253","Femenino",75,0.89
"43c74a6e329ec0eaa01ea9c5102d7b45","Masculino",43,0.89
"2cfc96a92033885da5e7895bd1dfd46f","Femenino",44,0.89
"e759ac71ab8835af756bc099b0867cfd","Masculino",47,0.29
"1b165466fffa0d4e87c18317ce74f666","Masculino",73,0.88
"909f027bbca82194a06873518bc2b1d6","Masculino",69,0.33
"9daee86a0bd4d328db87bdd6715331d7","Femenino",78,0.88
"fb31dd5030c38d7636d834f546abc8ff","Femenino",86,0.88
"fd137f24bad2bd4bcbde5873ca3372cb","Masculino",71,0.88
"9f26cc27490ac32da65136cc44bafd01","Femenino",64,0.32
"89ea30d10d53da206fdf38d12094787e","Masculino",57,0.74
"aaab6602b950f336aff120ae605ab703","Masculino",51,0.89
"71d9c1d54dbe1744adcf618b350e8bd9","Masculino",40,0.89
"0842557fdc1d29a42b57e9d1462be909","Masculino",69,0.35
"5f022ad314ab5e60a7412223ce723398","Masculino",62,0.11
"1d4477974dc837bf41e06b1620b97d8b","Masculino",48,0.34
"25358586923f59bde4bf6b43e8a3e326","Femenino",23,0.72
"2fc62c3568bc161c170b5b135442316e","S/D",51,0.34
"38bff11bb61ae973945ce7cb4e7f8f2e","Femenino",54,0.1
"e5ca053982ed6226a97b686a934779ce","S/D",-7981,0.55
"92bbe9e346f3f730abfa144f01498c3c","Femenino",52,0.54
"620a5b9cbf1fa85c560ee21f16ba5d00","Femenino",51,0.26
"6ac2b05b577594d6933937537a9cb5af","Femenino",65,0.88
"95cc9980da634db5212e317f6ff8e3d7","Masculino",51,0.18
"adbd3ca068a567a724f1159c652982f7","Masculino",76,0.89
"60384745e219f6d9c2997f5a03d37278","Femenino",53,0.25
"2beb3f87f5f1d63f7c80ec5a17dbc039","Femenino",43,0.87
"fc29ce99ae23d3f13b244e1cd8c6ddd4","Masculino",30,0.89
"f4995fd52e336fc62d8ab41f52e6d8c6","S/D",84,0.87
"c0be12c5eeef35d32ec7b011b233661a","Femenino",77,0.89
"a7b00d9cc2439f46bc53b16938a4b6e8","Masculino",66,0.87
"833077d795a51041e638684274499be8","Masculino",59,0.24
"2a5eea2e95383a43dfc15de9073bd9e3","S/D",47,0.74
"776a3c4445ad8401844821568a8cfb6d","S/D",71,0.4
"8f5fb42fa8470c190d01c92a2130cdb0","Femenino",79,0.2
"fa6ef1dbeccb74e545529bffc4f9892e","Masculino",50,0.45
"67f824b22036bf8e2df048bbec630cee","Masculino",67,0.86
"8abbbaeb07f4867cbd2731e744a09820","Masculino",88,0.17
"3cf04e035f0e6fe58e04ded382f0f6da","Femenino",48,0.88
"cffd21e7cd34b74f6bd4443a0cb455de","S/D",75,0.86
"c6304bd0a7f9ab965db4cc9a4f001498","Femenino",85,0.86
"be78c07564e8e9f92917ae5eecff66cd","S/D",65,0.15
"f713452712dd146847c559e78b79ead5","Femenino",62,0.55
"2ea777d5136d7672c8711dc1acc090ab","Femenino",53,0.88
"0472b58dae91989f9f3937b238d2a940","Masculino",33,0.53
"3b44863a152e2d69b979584c3c405a76","Masculino",63,0.12
"746fd1745bcaf781bd7e8b02fb3ff59b","Femenino",73,0.88
"cfe680c8ed1b4e9a8099cceb3c38ba8e","Masculino",80,0.88
"4a6a7bc9092c58a72ece7b71e6ba6606","Masculino",70,0.52
"4046db8f4c540a05e8cf52102237525d","Femenino",51,0.09
"6e7672319a46fbfc302e9b29ab938792","Masculino",73,0.51
"7cb5895b99256bbf0ff6edca110d6686","Masculino",53,0.42
"4d70c10ae18286276550a74f753b4c28","Masculino",73,0.49
"9cf5c9a691a20c90bbde66d2d5bfce85","Masculino",57,0.49
"616c494d189808a7691e1bd2ba76baf4","Masculino",53,0.4
"bad959eac55cf890fd2692c315451c0f","Masculino",39,0.91
"481d34271f96dbcd475cd327d4a6ea9e","Masculino",46,0.4
"3bb5a991d90d39c337e6421b477777e1","S/D",37,0.91
"a1830d0011dbf38e6c241ce35c0eaee4","Masculino",74,0.91
"2c5932c0499ac174c64538323f201a15","Masculino",75,0.91
"ae1edbf1ab89295d29fb1123036d69f1","Femenino",47,0.91
"6ed25cf4a85a361730ffa91b390fd7e5","Masculino",34,0.9
"25e09be9f51c880647931473dfabc2bd","Masculino",51,0.9
"cb3a4582e1be737e52de630d236e3ab5","S/D",43,0.86
"6c3005c18c3c45cd2ae0f6ced9ab2fc6","Masculino",65,0.48
"36fad3b7439535a4fdfb8f7fe786fb51","Masculino",45,0.86
"1cb76971e5fafe52f30842e247518a06","S/D",38,0.86
"4296ded6df7cfa6efc8e598c652438f0","Masculino",70,0.57
"648b7d62bea8207c1774b44615ab9987","Masculino",31,0.39
"7b4df00fd6dbcdca7f5660cc16c00883","Femenino",76,0.36
"02d2d0f87241d5d7275b39e9029dcef7","Masculino",44,0.35
"d2c5405ff5d5c00f0250ba21ca50bb4f","Femenino",51,0.88
"d3fab501ce20c915a3ca4c17276257db","S/D",72,0.88
"5d3ca64fc450a78118e6c09db40385cb","Masculino",70,0.87
"203f26cbc88918b91088f3722382f8e2","Masculino",59,0.87
"00190548d63444194b31c87c29883d5d","S/D",57,0.87
"066189bdc0bf1203966df9b15548aec2","S/D",65,0.89
"4306c02647806dd09e899c7f8306ccaa","S/D",76,0.87
"1ecfa19fe599e3dc36221c632e884b61","Femenino",41,0.87
"433405c9a605177f549bb6e74634752e","Femenino",38,0.2
"4e17e72855e96a7d04e002db70c60496","S/D",60,0.45
"17f8c7aa6d763149caf69756df0ea02d","Masculino",61,0.88
"a4ed8e7bb41330a41cb300c9bba2c2b1","Masculino",87,0.86
"9d2647448a9d49c0e39190494596953c","Masculino",53,0.86
"b98de5f237b4fd4570da91b261c57c4a","Masculino",29,0.88
"d17564e3c5e63ce72ab8db1f5c2bcb46","Femenino",48,0.54
"464f06c36ff63020e3d32c96f19ef798","Masculino",56,0.13
"5446a8a7a7cfa92f54cbdc3d9c077f25","Femenino",86,0.88
"50f585d40d84807579b0f80204764b47","Femenino",67,0.53
"1d4fa244f4d160f4ef466c267d5c8a8a","Femenino",47,0.11
"5f653d8b159330f5f42ef6568c008dc5","Masculino",70,0.61
"220ac3af52972da5b3b4708dc8334e90","Masculino",61,0.04
"8eab3647c7648b4137b2b57ca5755b93","S/D",56,0.09
"d0fa3b60a363885d96a553dba1b792fa","Masculino",75,0.87
"f507de56358c46c662407bc231922282","Femenino",75,0.91
"ee497df4c5d87f46efe7685c56a67345","S/D",75,0.91
"46e0bdb1a1aa07d8a8e29de9a9282be0","Femenino",53,0.91
"10f02457d8e8231af9359a11a7391fe2","Masculino",92,0.91
"1c76de76135f3fb4138b16dc188c06d9","Masculino",48,0.86
"6252449c751e8c40b4a7d30c99110815","S/D",51,0.9
"0ddca837fb984745ccdb6892842bb61e","Masculino",70,0.45
"171c26001020aa0e20c0f786179a728e","S/D",58,0.44
"9b3c66c6588abe353df28f870e412b65","Masculino",38,0.76
"0f31d0655477cac65f23e85968292ab8","Masculino",74,0.71
"3afc7956b98a7ac45d30d0f65229c287","S/D",78,0.76
"6093b7ec10405e7da5bae37324017076","Masculino",85,0.57
"80bfb8422a4513a49e115c7923ef6525","Masculino",79,0.4
"f42afbb6f65a959fca8c3ee23cee2163","Femenino",49,0.4
"273ea00e6d9ba68d20491eee40d2f930","Masculino",57,0.4
"e9573103c1256436e12795e02d5195d0","Femenino",55,0.39
"747488a554653c717a0627b5bc393cf1","Masculino",34,0.38
"ec2b8f11f38f9d89e0d35a8ee24050a3","Masculino",69,0.37
"1f6888ddb20482c8f4d07bf4ae18269f","S/D",42,0.15
"bff7cc7364032b2f97bc940c2a92dc6c","Masculino",45,0.55
"47b30bbed19a1822eb255b72ec1e9810","Femenino",71,0.55
"2b09a1df0dedad666bc3cbe396a44aac","Masculino",60,0.11
"54f95ec9439716d0a9bcff73f4219240","Femenino",50,0.54
"94c983edcc505d4f48c36d5be7e2c939","Masculino",58,0.73
"0835c634191401d52985a567ab3ffadb","S/D",71,0.55
"6410fd970e4d5e9668169c986c24bb32","Masculino",42,0.54
